,abv,available,availableId,beerVariation,beerVariationId,createDate,description,foodPairings,glass,glasswareId,ibu,id,isOrganic,isRetired,labels,name,nameDisplay,originalGravity,servingTemperature,servingTemperatureDisplay,srm,srmId,status,statusDisplay,style,styleId,updateDate,year
1240,5.0,"{'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}",1.0,,,2017-08-31 00:23:04,"A light and dry easy-drinking Kolsch-style ale brewed with German pilsner malt and German hops, fermented cool resulting in a clean, refreshing brew with an herbal, lemon hop character.","Complements: Lemon parsley roast chicken, fish tacos w/ lime & cilantro.
Cuts: White pizzas, salads with creamier dressings, alfredo sauce.
Contrasts: Traditional pork knuckle with potatoes and gravy.","{'id': 7, 'name': 'Stange', 'createDate': '2012-01-03 02:41:33'}",7.0,25.0,qbq99G,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/qbq99G/upload_43XWu4-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/qbq99G/upload_43XWu4-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/qbq99G/upload_43XWu4-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/qbq99G/upload_43XWu4-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/qbq99G/upload_43XWu4-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/qbq99G/upload_43XWu4-contentAwareLarge.png'}",Lloyd's 3 O'Clock Kolsch,Lloyd's 3 O'Clock Kolsch,,cold,Cold - (4-7C/39-45F),"{'id': 2, 'name': '2', 'hex': 'FFD878'}",2.0,verified,Verified,"{'id': 45, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'German-Style Kölsch / Köln-Style Kölsch', 'shortName': 'Kölsch', 'description': 'Kölsch is warm fermented and aged at cold temperatures (German ale or alt-style beer). Kölsch is characterized by a golden to straw color and a slightly dry, subtly sweet softness on the palate, yet crisp. Good, dense head retention is desirable. Light pearapple-Riesling wine-like fruitiness may be apparent, but is not necessary for this style. Caramel character should not be evident. The body is light to medium-light. This beer has low hop flavor and aroma with medium bitterness. Wheat can be used in brewing this beer. Ale yeast is used for fermentation, though lager yeast is sometimes used in the bottle or final cold conditioning process. Fruity esters should be minimally perceived, if at all. Chill haze should be absent.', 'ibuMin': '18', 'ibuMax': '25', 'abvMin': '4.8', 'abvMax': '5.3', 'srmMin': '4', 'srmMax': '6', 'ogMin': '1.042', 'fgMin': '1.006', 'fgMax': '1.01', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:04'}",45,2017-09-12 18:50:08,
1241,6.4,"{'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}",1.0,,,2012-01-03 02:43:37,"A little darker than many I.P.As, we have seven hop additions to this 90 minute boil for a strong, yet not overpowering hop presence.",,"{'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}",5.0,53.0,BHBCih,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/BHBCih/upload_6fdPe2-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/BHBCih/upload_6fdPe2-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/BHBCih/upload_6fdPe2-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/BHBCih/upload_6fdPe2-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/BHBCih/upload_6fdPe2-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/BHBCih/upload_6fdPe2-contentAwareLarge.png'}",LoCo I.P.A. (Loudoun County India Pale Ale),LoCo I.P.A. (Loudoun County India Pale Ale),,,,"{'id': 12, 'name': '12', 'hex': 'CF6900'}",12.0,verified,Verified,"{'id': 30, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style India Pale Ale', 'shortName': 'American IPA', 'description': 'American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale', 'ibuMin': '50', 'ibuMax': '70', 'abvMin': '6.3', 'abvMax': '7.5', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.06', 'fgMin': '1.012', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:26:37'}",30,2015-12-16 09:56:40,
1242,6.9,"{'id': 2, 'name': 'Limited', 'description': 'Limited availability.'}",2.0,,,2012-01-03 02:43:37,"Loakal Red is an oak-aged American Red Ale. Our tribute to the growing Orange County beer scene. A hoppy red ale at heart, we, like many other SoCal brewers, chose the citrus & floral notes of the Centennial hop to balance the light caramel sweetness of the malt. But, of course, we couldn’t leave well enough alone. So a portion of an older batch, left to mature in new American oak barrels, is blended with the fresh dry-hopped batch. The resulting blend has notes of toffee, orange peel, crushed herbs, vanilla & freshly sawn oak, for a beer that is intricate yet unassuming.",,"{'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}",5.0,35.0,w7IFkJ,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/w7IFkJ/upload_Ld3jNB-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/w7IFkJ/upload_Ld3jNB-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/w7IFkJ/upload_Ld3jNB-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/w7IFkJ/upload_Ld3jNB-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/w7IFkJ/upload_Ld3jNB-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/w7IFkJ/upload_Ld3jNB-contentAwareLarge.png'}",Loakal Red,Loakal Red,,,,"{'id': 12, 'name': '12', 'hex': 'CF6900'}",12.0,verified,Verified,"{'id': 32, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style Amber/Red Ale', 'shortName': 'Amber', 'description': 'American amber/red ales range from light copper to light brown in color. They are characterized by American-variety hops used to produce the perception of medium hop bitterness, flavor, and medium aroma. Amber ales have medium-high to high maltiness with medium to low caramel character. They should have medium to medium-high body. The style may have low levels of fruityester flavor and aroma. Diacetyl can be either absent or barely perceived at very low levels. Chill haze is allowable at cold temperatures. Slight yeast haze is acceptable for bottle-conditioned products.', 'ibuMin': '30', 'ibuMax': '40', 'abvMin': '4.5', 'abvMax': '6', 'srmMin': '11', 'srmMax': '18', 'ogMin': '1.048', 'fgMin': '1.012', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:26:52'}",32,2015-12-16 07:13:51,
1243,6.0,"{'id': 7, 'name': 'Fall', 'description': 'Available during the fall months.'}",7.0,,,2014-09-15 18:46:43,"This traditional style Marzen is a deep copper colored lager, brewed using only the finest German malts and hops.  With hints of caramel, biscuit, roasted nuts, and a toasty finish, this autumn lager is the perfect way to celebrate Oktoberfest, even if you aren't in Munich!",,,,20.0,hcA726,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/hcA726/upload_mAFJek-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/hcA726/upload_mAFJek-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/hcA726/upload_mAFJek-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/hcA726/upload_mAFJek-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/hcA726/upload_mAFJek-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/hcA726/upload_mAFJek-contentAwareLarge.png'}",Lobo Oktoberfest,Lobo Oktoberfest,,,,"{'id': 10, 'name': '10', 'hex': 'DE7C00'}",10.0,verified,Verified,"{'id': 81, 'categoryId': 7, 'category': {'id': 7, 'name': 'European-germanic Lager', 'createDate': '2012-03-21 20:06:46'}, 'name': 'German-Style Märzen', 'shortName': 'Märzen', 'description': 'Märzens are characterized by a medium body and broad range of color. They can range from golden to reddish orange. Sweet maltiness should dominate slightly over a clean hop bitterness. Malt character should be light-toasted rather than strongly caramel (though a low level of light caramel character is acceptable). Bread or biscuit-like malt character is acceptable in aroma and flavor. Hop aroma and flavor should be low but notable. Ale-like fruity esters should not be perceived. Diacetyl and chill haze should not be perceived.', 'ibuMin': '18', 'ibuMax': '25', 'abvMin': '5.3', 'abvMax': '5.9', 'srmMin': '4', 'srmMax': '15', 'ogMin': '1.05', 'fgMin': '1.012', 'fgMax': '1.02', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:36:50'}",81,2015-12-17 17:51:36,
1244,8.0,"{'id': 2, 'name': 'Limited', 'description': 'Limited availability.'}",2.0,,,2015-01-31 00:21:01,"It wasn't always his temperament, but they were the ones ... the ones that went looking for him after all. Today is a new day. Lobstah Killah Imperial Red Ale is a special blend of Maris Otter and other malts balance a resiny mix of Columbus, Cascade and Simcoe hops. Our hoppy imperial red ale is the beer of choice for imperial decisions.",,,,68.0,uocUbh,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/uocUbh/upload_6FTK1R-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/uocUbh/upload_6FTK1R-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/uocUbh/upload_6FTK1R-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/uocUbh/upload_6FTK1R-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/uocUbh/upload_6FTK1R-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/uocUbh/upload_6FTK1R-contentAwareLarge.png'}",Lobstah Killer,Lobstah Killer,,,,"{'id': 21, 'name': '21', 'hex': '952D00'}",21.0,verified,Verified,"{'id': 33, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Imperial Red Ale', 'shortName': 'Imperial Red', 'description': 'Imperial Red Ales are deep amber to dark copper/reddish brown. A small amount of chill haze is allowable at cold temperatures. Fruity-ester aroma is medium. Hop aroma is intense, arising from any variety of hops. Medium to high caramel malt character is present. Hop flavor is intense, and balanced with other beer characters. They may use any variety of hops. Hop bitterness is intense. Alcohol content is very high and of notable character. Complex alcohol flavors may be evident. Fruity-ester flavors are medium. Diacetyl should not be perceived. Body is full.', 'ibuMin': '55', 'ibuMax': '85', 'abvMin': '7.9', 'abvMax': '10.5', 'srmMin': '10', 'srmMax': '15', 'ogMin': '1.08', 'fgMin': '1.02', 'fgMax': '1.028', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 17:05:43'}",33,2015-12-17 20:31:49,
1245,5.2,"{'id': 4, 'name': 'Seasonal', 'description': 'Available at the same time of year, every year.'}",4.0,,,2014-04-29 17:43:41,"The robust red lager was brewed with a mix of domestic and imported malts and spiced with Ultra, a rare Oregon-grown aroma hop with Noble Bavarian roots, delivering a smooth, clean, and happily hopped finish.",,"{'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}",5.0,42.0,CLEPPa,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/CLEPPa/upload_akQq3y-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/CLEPPa/upload_akQq3y-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/CLEPPa/upload_akQq3y-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/CLEPPa/upload_akQq3y-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/CLEPPa/upload_akQq3y-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/CLEPPa/upload_akQq3y-contentAwareLarge.png'}",Local 36 Red Lager,Local 36 Red Lager,,very_cold,Very Cold - (0-4C/32-39F),"{'id': 14, 'name': '14', 'hex': 'C35900'}",14.0,verified,Verified,"{'id': 101, 'categoryId': 8, 'category': {'id': 8, 'name': 'North American Lager', 'createDate': '2012-03-21 20:06:46'}, 'name': 'American-Style Amber Lager', 'shortName': 'American Amber Lager', 'description': 'American-style amber lagers are light amber to amber or copper colored. They are medium bodied. There is a noticeable degree of caramel-type malt character in flavor and often in aroma. This is a broad category in which the hop bitterness, flavor, and aroma may be accentuated or may only be present at relatively low levels, yet noticeable. Fruity esters, diacetyl, and chill haze should be absent.', 'ibuMin': '18', 'ibuMax': '30', 'abvMin': '4.8', 'abvMax': '5.4', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.042', 'fgMin': '1.01', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:41:26'}",101,2015-12-17 13:05:07,
1246,5.4,"{'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}",1.0,,,2017-06-21 19:37:40,"A hybrid style that blends elements of a German Kolsch, English Bitter and American Blonde Ale to create a dry, crisp, light and refreshing ale that is enjoyable year-round.",,,,23.4,PrgFRT,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/PrgFRT/upload_MAzNWa-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/PrgFRT/upload_MAzNWa-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/PrgFRT/upload_MAzNWa-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/PrgFRT/upload_MAzNWa-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/PrgFRT/upload_MAzNWa-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/PrgFRT/upload_MAzNWa-contentAwareLarge.png'}",Local Gold Blonde Ale,Local Gold Blonde Ale,,,,"{'id': 5, 'name': '5', 'hex': 'FBB123'}",5.0,verified,Verified,"{'id': 36, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Golden or Blonde Ale', 'shortName': 'Blonde', 'description': 'Golden or Blonde ales are straw to golden blonde in color. They have a crisp, dry palate, light to medium body, and light malt sweetness. Low to medium hop aroma may be present but does not dominate. Bitterness is low to medium. Fruity esters may be perceived but do not predominate. Diacetyl should not be perceived. Chill haze should be absent.', 'ibuMin': '15', 'ibuMax': '25', 'abvMin': '4', 'abvMax': '5', 'srmMin': '3', 'srmMax': '7', 'ogMin': '1.045', 'fgMin': '1.008', 'fgMax': '1.016', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:27:26'}",36,2017-08-30 19:04:13,
1247,6.1,"{'id': 6, 'name': 'Summer', 'description': 'Available during the summer months.'}",6.0,,,2012-04-23 15:05:38,"Our Fall seasonal Local Harvest Ale is brewed with hops and barley grown in Maine with the clear water of Sebago Lake. Local Harvest Ale is mahogany in color and has an intense bouquet of citrus, pine and lemongrass which comes from hopping this beer four ways: In the mash, in the kettle, steeped and dry hopped. After your first sip you will taste the fresh wet hops and the finish flavor of oily hops on your tongue. You will desire yet another sip. This auburn Autumn classic is balanced with the careful addition of chocolate and caramel malts to create this extremely popular local beer. Please support Maine agriculture and enjoy the harvest!","rich sauces, BBQ, grilled meats, and salads.","{'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}",5.0,36.0,7jT3nw,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/7jT3nw/upload_H6WaLQ-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/7jT3nw/upload_H6WaLQ-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/7jT3nw/upload_H6WaLQ-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/7jT3nw/upload_H6WaLQ-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/7jT3nw/upload_H6WaLQ-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/7jT3nw/upload_H6WaLQ-contentAwareLarge.png'}",Local Harvest Ale,Local Harvest Ale,1.061,,,"{'id': 22, 'name': '22', 'hex': '8E2900'}",22.0,verified,Verified,"{'id': 25, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style Pale Ale', 'shortName': 'American Pale', 'description': 'American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.', 'ibuMin': '30', 'ibuMax': '42', 'abvMin': '4.5', 'abvMax': '5.6', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.044', 'fgMin': '1.008', 'fgMax': '1.014', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:25:18'}",25,2015-12-16 17:17:19,
1248,6.7,"{'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}",1.0,,,2015-06-22 16:56:02,"Our Logyard IPA is dry-hopped with four aroma hop varieties that give it a floral aroma and balance out the bitterness. Notes of pine, grapefruit and pineapple are prominent in this crisp and refreshing IPA.",,"{'id': 5, 'name': 'Pint', 'createDate': '2012-01-03 02:41:33'}",5.0,78.0,YP3LVg,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/YP3LVg/upload_kOyjNN-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/YP3LVg/upload_kOyjNN-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/YP3LVg/upload_kOyjNN-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/YP3LVg/upload_kOyjNN-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/YP3LVg/upload_kOyjNN-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/YP3LVg/upload_kOyjNN-contentAwareLarge.png'}",Logyard IPA,Logyard IPA,1.0590000000000002,cold,Cold - (4-7C/39-45F),"{'id': 6, 'name': '6', 'hex': 'F8A600'}",6.0,verified,Verified,"{'id': 30, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style India Pale Ale', 'shortName': 'American IPA', 'description': 'American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale', 'ibuMin': '50', 'ibuMax': '70', 'abvMin': '6.3', 'abvMax': '7.5', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.06', 'fgMin': '1.012', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:26:37'}",30,2018-12-14 21:23:05,
1249,4.7,"{'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}",1.0,,,2015-03-25 20:02:02,"A sparkling blonde ale with subdued maltiness and unobtrusive hoppiness, this German style pale ale is perfect for Lollygagging in the park for nine innings on a hot summer day.",,,,20.0,45lEJc,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/45lEJc/upload_ndG0ri-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/45lEJc/upload_ndG0ri-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/45lEJc/upload_ndG0ri-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/45lEJc/upload_ndG0ri-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/45lEJc/upload_ndG0ri-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/45lEJc/upload_ndG0ri-contentAwareLarge.png'}",Lollygagger,Lollygagger,,,,"{'id': 5, 'name': '5', 'hex': 'FBB123'}",5.0,verified,Verified,"{'id': 45, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'German-Style Kölsch / Köln-Style Kölsch', 'shortName': 'Kölsch', 'description': 'Kölsch is warm fermented and aged at cold temperatures (German ale or alt-style beer). Kölsch is characterized by a golden to straw color and a slightly dry, subtly sweet softness on the palate, yet crisp. Good, dense head retention is desirable. Light pearapple-Riesling wine-like fruitiness may be apparent, but is not necessary for this style. Caramel character should not be evident. The body is light to medium-light. This beer has low hop flavor and aroma with medium bitterness. Wheat can be used in brewing this beer. Ale yeast is used for fermentation, though lager yeast is sometimes used in the bottle or final cold conditioning process. Fruity esters should be minimally perceived, if at all. Chill haze should be absent.', 'ibuMin': '18', 'ibuMax': '25', 'abvMin': '4.8', 'abvMax': '5.3', 'srmMin': '4', 'srmMax': '6', 'ogMin': '1.042', 'fgMin': '1.006', 'fgMax': '1.01', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:04'}",45,2015-12-18 00:04:11,
1250,6.5,"{'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}",1.0,,,2015-02-19 16:23:21,"You approach the solitary windswept pine as it sits stoically upon its tiny perch of Canadian Shield and you wonder to yourself, “Why does this beautiful tree stand alone?” Then as you step closer, in awe of its majestic splendour, a branch blows down and slaps you right across your face. Sawdust City’s Lone Pine IPA is aggressively hopped and bursting with flavours of pine and citrus, loaded with mounds of hops and balanced with a blend of 4 different malts. Like that truculent tree, each glass is like a pine bow across your face.",,,,65.0,DGT44U,N,N,"{'icon': 'https://brewerydb-images.s3.amazonaws.com/beer/DGT44U/upload_6CBTjM-icon.png', 'medium': 'https://brewerydb-images.s3.amazonaws.com/beer/DGT44U/upload_6CBTjM-medium.png', 'large': 'https://brewerydb-images.s3.amazonaws.com/beer/DGT44U/upload_6CBTjM-large.png', 'contentAwareIcon': 'https://brewerydb-images.s3.amazonaws.com/beer/DGT44U/upload_6CBTjM-contentAwareIcon.png', 'contentAwareMedium': 'https://brewerydb-images.s3.amazonaws.com/beer/DGT44U/upload_6CBTjM-contentAwareMedium.png', 'contentAwareLarge': 'https://brewerydb-images.s3.amazonaws.com/beer/DGT44U/upload_6CBTjM-contentAwareLarge.png'}",Lone Pine IPA,Lone Pine IPA,1.058,,,"{'id': 11, 'name': '11', 'hex': 'D77200'}",11.0,verified,Verified,"{'id': 30, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style India Pale Ale', 'shortName': 'American IPA', 'description': 'American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale', 'ibuMin': '50', 'ibuMax': '70', 'abvMin': '6.3', 'abvMax': '7.5', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.06', 'fgMin': '1.012', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:26:37'}",30,2015-12-17 22:48:45,
